invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
562715,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-08-08 15:34:00,6.63,,United Kingdom
562715,84876D,BLUE HEART COMPACT MIRROR,1,2011-08-08 15:34:00,7.46,,United Kingdom
562715,20961,STRAWBERRY BATH SPONGE ,1,2011-08-08 15:34:00,2.46,,United Kingdom
562715,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-08 15:34:00,4.13,,United Kingdom
562715,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-08-08 15:34:00,2.46,,United Kingdom
562717,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-08 15:42:00,4.13,,United Kingdom
562717,23200,JUMBO BAG PEARS,1,2011-08-08 15:42:00,4.13,,United Kingdom
562717,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-08-08 15:42:00,2.46,,United Kingdom
562717,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-08-08 15:42:00,2.46,,United Kingdom
562717,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,6,2011-08-08 15:42:00,1.38,,United Kingdom
562717,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-08 15:42:00,4.13,,United Kingdom
562727,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-08-09 09:26:00,2.55,15601,United Kingdom
562730,22303,COFFEE MUG APPLES DESIGN,18,2011-08-09 10:16:00,2.55,17554,United Kingdom
562732,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-08-09 10:19:00,0.55,18248,United Kingdom
562768,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-08-09 10:49:00,2.08,14127,United Kingdom
562768,22386,JUMBO BAG PINK POLKADOT,10,2011-08-09 10:49:00,2.08,14127,United Kingdom
562770,21499,BLUE POLKADOT WRAP,25,2011-08-09 11:56:00,0.42,17139,United Kingdom
562770,48188,DOORMAT WELCOME PUPPIES,10,2011-08-09 11:56:00,6.75,17139,United Kingdom
562771,23298,SPOTTY BUNTING,50,2011-08-09 12:00:00,4.15,13113,United Kingdom
562772,22192,BLUE DINER WALL CLOCK,2,2011-08-09 12:07:00,8.50,13097,United Kingdom
562772,22848,BREAD BIN DINER STYLE PINK,1,2011-08-09 12:07:00,16.95,13097,United Kingdom
562775,21931,JUMBO STORAGE BAG SUKI,20,2011-08-09 12:21:00,2.08,15078,United Kingdom
562775,22386,JUMBO BAG PINK POLKADOT,10,2011-08-09 12:21:00,2.08,15078,United Kingdom
562776,22637,PIGGY BANK RETROSPOT ,4,2011-08-09 12:23:00,2.55,14180,United Kingdom
562776,22763,KEY CABINET MA CAMPAGNE,2,2011-08-09 12:23:00,9.95,14180,United Kingdom
562779,22804,CANDLEHOLDER PINK HANGING HEART,3,2011-08-09 12:58:00,2.95,17841,United Kingdom
562779,22676,FRENCH BLUE METAL DOOR SIGN 1,2,2011-08-09 12:58:00,1.25,17841,United Kingdom
562789,21249,WOODLAND  HEIGHT CHART STICKERS ,60,2011-08-09 13:50:00,2.55,14646,Netherlands
562789,22355,CHARLOTTE BAG SUKI DESIGN,100,2011-08-09 13:50:00,0.72,14646,Netherlands
562792,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,5,2011-08-09 14:18:00,0.39,17634,United Kingdom
562791,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-09 14:18:00,2.95,17730,United Kingdom
562804,20728,LUNCH BAG CARS BLUE,10,2011-08-09 14:48:00,1.65,13355,United Kingdom
562807,23166,MEDIUM CERAMIC TOP STORAGE JAR,12,2011-08-09 14:57:00,1.25,16053,United Kingdom
562807,23285,PINK VINTAGE SPOT BEAKER,8,2011-08-09 14:57:00,0.85,16053,United Kingdom
562807,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-08-09 14:57:00,1.25,16053,United Kingdom
562838,23206,LUNCH BAG APPLE DESIGN,20,2011-08-09 15:59:00,1.65,13162,United Kingdom
562839,23309,SET OF 60 I LOVE LONDON CAKE CASES ,12,2011-08-09 16:17:00,0.55,14056,United Kingdom
562840,23086,ZINC  STAR T-LIGHT HOLDER ,3,2011-08-09 16:27:00,1.25,14527,United Kingdom
562840,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2011-08-09 16:27:00,14.95,14527,United Kingdom
562843,21455,PAINTED YELLOW WOODEN DAISY,1,2011-08-09 17:37:00,0.83,,United Kingdom
562843,23332,IVORY WICKER HEART LARGE,10,2011-08-09 17:37:00,3.29,,United Kingdom
562843,90192,JADE DROP EARRINGS W FILIGREE,2,2011-08-09 17:37:00,4.98,,United Kingdom
562843,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-08-09 17:37:00,1.63,,United Kingdom
562843,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-08-09 17:37:00,1.25,,United Kingdom
562843,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2011-08-09 17:37:00,3.29,,United Kingdom
562843,20982,12 PENCILS TALL TUBE SKULLS,1,2011-08-09 17:37:00,1.63,,United Kingdom
562843,23072,MARIE ANTOINETTE TRINKET BOX SILVER,1,2011-08-09 17:37:00,24.96,,United Kingdom
562843,23200,JUMBO BAG PEARS,3,2011-08-09 17:37:00,4.13,,United Kingdom
562843,22083,PAPER CHAIN KIT RETROSPOT,1,2011-08-09 17:37:00,5.79,,United Kingdom
562846,21212,PACK OF 72 RETROSPOT CAKE CASES,33,2011-08-10 09:29:00,2.08,,United Kingdom
562847,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-08-10 09:34:00,0.85,16245,United Kingdom
562849,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-10 09:52:00,2.08,16700,United Kingdom
562849,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-08-10 09:52:00,1.65,16700,United Kingdom
562849,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-10 09:52:00,1.65,16700,United Kingdom
562850,20719,WOODLAND CHARLOTTE BAG,30,2011-08-10 10:08:00,0.85,14680,United Kingdom
562850,20724,RED RETROSPOT CHARLOTTE BAG,30,2011-08-10 10:08:00,0.85,14680,United Kingdom
562852,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-08-10 10:12:00,7.95,13050,United Kingdom
562878,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-08-10 10:45:00,2.08,16241,United Kingdom
562880,21243,PINK  POLKADOT PLATE ,96,2011-08-10 10:53:00,1.45,15838,United Kingdom
562883,22902,TOTE BAG I LOVE LONDON,3,2011-08-10 11:24:00,2.10,14056,United Kingdom
562886,21034,REX CASH+CARRY JUMBO SHOPPER,10,2011-08-10 11:41:00,0.95,17994,United Kingdom
562888,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-08-10 11:58:00,0.83,14388,United Kingdom
562892,37446,MINI CAKE STAND WITH HANGING CAKES,8,2011-08-10 12:24:00,1.45,16292,United Kingdom
562894,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-10 12:35:00,0.85,12571,France
562894,22129,PARTY CONES CANDY TREE DECORATION,12,2011-08-10 12:35:00,0.85,12571,France
562902,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-08-10 12:41:00,0.83,13925,United Kingdom
562914,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-10 13:25:00,4.95,16558,United Kingdom
C562921,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-08-10 14:17:00,2.95,13767,United Kingdom
562924,23167,SMALL CERAMIC TOP STORAGE JAR ,10,2011-08-10 14:49:00,0.83,16750,United Kingdom
562928,21881,CUTE CATS TAPE,12,2011-08-10 15:29:00,0.65,15494,United Kingdom
562928,22995,TRAVEL CARD WALLET SUKI,24,2011-08-10 15:29:00,0.42,15494,United Kingdom
562928,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-08-10 15:29:00,0.42,15494,United Kingdom
562928,22537,MAGIC DRAWING SLATE DINOSAUR,3,2011-08-10 15:29:00,0.42,15494,United Kingdom
562933,23213,STAR WREATH DECORATION WITH BELL,1,2011-08-10 16:51:00,2.46,,United Kingdom
562933,23271,CHRISTMAS TABLE SILVER CANDLE SPIKE,4,2011-08-10 16:51:00,1.63,,United Kingdom
562933,22979,PANTRY WASHING UP BRUSH,1,2011-08-10 16:51:00,3.29,,United Kingdom
562933,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-08-10 16:51:00,1.46,,United Kingdom
562933,21982,PACK OF 12 SUKI TISSUES ,1,2011-08-10 16:51:00,0.83,,United Kingdom
562933,84949,SILVER HANGING T-LIGHT HOLDER,1,2011-08-10 16:51:00,3.29,,United Kingdom
562933,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-08-10 16:51:00,2.46,,United Kingdom
562933,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-08-10 16:51:00,3.29,,United Kingdom
562934,20971,PINK BLUE FELT CRAFT TRINKET BOX,1,2011-08-10 16:56:00,2.46,,United Kingdom
562934,23245,SET OF 3 REGENCY CAKE TINS,16,2011-08-10 16:56:00,5.79,,United Kingdom
562934,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2,2011-08-10 16:56:00,2.46,,United Kingdom
562934,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-08-10 16:56:00,2.46,,United Kingdom
562934,22571,ROCKING HORSE RED CHRISTMAS ,1,2011-08-10 16:56:00,1.63,,United Kingdom
562935,21931,JUMBO STORAGE BAG SUKI,10,2011-08-10 17:11:00,2.08,14156,EIRE
562936,23292,SPACEBOY CHILDRENS CUP,1,2011-08-10 17:12:00,1.25,,United Kingdom
562939,22994,TRAVEL CARD WALLET RETROSPOT,24,2011-08-11 08:37:00,0.42,15498,United Kingdom
562939,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-08-11 08:37:00,0.42,15498,United Kingdom
562939,47566,PARTY BUNTING,4,2011-08-11 08:37:00,4.95,15498,United Kingdom
C562943,23316,RED REFECTORY CLOCK ,-1,2011-08-11 09:16:00,9.95,12693,Germany
562944,22380,TOY TIDY SPACEBOY  ,10,2011-08-11 09:34:00,2.10,13985,United Kingdom
562949,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-08-11 09:47:00,0.19,14346,United Kingdom
562949,15056N,EDWARDIAN PARASOL NATURAL,3,2011-08-11 09:47:00,5.95,14346,United Kingdom
562950,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,12,2011-08-11 09:56:00,1.25,15608,United Kingdom
562951,22189,CREAM HEART CARD HOLDER,4,2011-08-11 09:57:00,3.95,14462,United Kingdom
562955,15056p,EDWARDIAN PARASOL PINK,4,2011-08-11 10:14:00,12.46,,United Kingdom
562955,21218,RED SPOTTY BISCUIT TIN,16,2011-08-11 10:14:00,8.29,,United Kingdom
562955,85040a,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-08-11 10:14:00,3.29,,United Kingdom
562955,22846,BREAD BIN DINER STYLE RED ,4,2011-08-11 10:14:00,33.29,,United Kingdom
562955,85099C,JUMBO  BAG BAROQUE BLACK WHITE,57,2011-08-11 10:14:00,4.13,,United Kingdom
C562961,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-5,2011-08-11 10:24:00,1.25,14305,United Kingdom
562965,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-08-11 10:45:00,0.29,18226,United Kingdom
562973,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,144,2011-08-11 11:42:00,1.06,14911,EIRE
562973,22274,FELTCRAFT DOLL EMILY,24,2011-08-11 11:42:00,2.95,14911,EIRE
562980,20728,LUNCH BAG CARS BLUE,10,2011-08-11 11:44:00,1.65,17686,United Kingdom
562980,23200,JUMBO BAG PEARS,10,2011-08-11 11:44:00,2.08,17686,United Kingdom
562984,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 11:45:00,1.65,17841,United Kingdom
562984,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 11:45:00,1.65,17841,United Kingdom
563012,23332,IVORY WICKER HEART LARGE,3,2011-08-11 12:00:00,1.65,17284,United Kingdom
563013,21790,VINTAGE SNAP CARDS,12,2011-08-11 12:01:00,0.85,12993,United Kingdom
563016,22715,CARD WEDDING DAY,12,2011-08-11 12:44:00,0.42,15358,United Kingdom
563018,22156,HEART DECORATION WITH PEARLS ,24,2011-08-11 12:53:00,0.85,13427,United Kingdom
563020,22979,PANTRY WASHING UP BRUSH,12,2011-08-11 12:58:00,1.45,12428,Finland
563021,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-08-11 13:25:00,2.55,18077,United Kingdom
563022,22737,RIBBON REEL CHRISTMAS PRESENT ,3,2011-08-11 13:34:00,1.65,17248,United Kingdom
563022,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-08-11 13:34:00,1.65,17248,United Kingdom
563022,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2011-08-11 13:34:00,5.95,17248,United Kingdom
563022,21985,PACK OF 12 HEARTS DESIGN TISSUES ,3,2011-08-11 13:34:00,0.29,17248,United Kingdom
563022,22680,FRENCH BLUE METAL DOOR SIGN 5,1,2011-08-11 13:34:00,1.25,17248,United Kingdom
563023,23333,IVORY WICKER HEART MEDIUM,12,2011-08-11 13:39:00,1.25,14639,United Kingdom
563024,23080,RED METAL BOX TOP SECRET,2,2011-08-11 13:41:00,8.25,14639,United Kingdom
563024,23091,METAL HERB GERDEN CONTAINER,3,2011-08-11 13:41:00,6.25,14639,United Kingdom
563026,85099F,JUMBO BAG STRAWBERRY,10,2011-08-11 14:04:00,2.08,15747,United Kingdom
563029,22158,3 HEARTS HANGING DECORATION RUSTIC,64,2011-08-11 14:34:00,2.55,18093,United Kingdom
563031,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-08-11 14:38:00,2.95,13263,United Kingdom
563032,22617,BAKING SET SPACEBOY DESIGN,3,2011-08-11 14:39:00,4.95,16076,United Kingdom
563036,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-08-11 14:55:00,3.75,14868,United Kingdom
563070,23281,FOLDING BUTTERFLY MIRROR RED  ,7,2011-08-11 15:34:00,0.83,14099,United Kingdom
563074,22561,WOODEN SCHOOL COLOURING SET,360,2011-08-11 15:58:00,1.45,12931,United Kingdom
563076,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,384,2011-08-11 16:12:00,1.25,14646,Netherlands
563076,22892,SET OF SALT AND PEPPER TOADSTOOLS,72,2011-08-11 16:12:00,1.06,14646,Netherlands
563076,84406B,CREAM CUPID HEARTS COAT HANGER,128,2011-08-11 16:12:00,3.75,14646,Netherlands
563076,22335,HEART DECORATION PAINTED ZINC ,288,2011-08-11 16:12:00,0.55,14646,Netherlands
563076,23270,SET OF 2 CERAMIC PAINTED HEARTS ,192,2011-08-11 16:12:00,1.25,14646,Netherlands
563089,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-08-11 16:54:00,2.95,15469,United Kingdom
563089,23129,HEART SHAPED HOLLY WREATH,4,2011-08-11 16:54:00,4.15,15469,United Kingdom
563093,22384,LUNCH BAG PINK POLKADOT,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22113,GREY HEART HOT WATER BOTTLE,1,2011-08-11 17:28:00,7.46,,United Kingdom
563093,22431,WATERING CAN BLUE ELEPHANT,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-08-11 17:28:00,8.29,,United Kingdom
563093,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22624,IVORY KITCHEN SCALES,1,2011-08-11 17:28:00,16.63,,United Kingdom
563093,22380,TOY TIDY SPACEBOY  ,1,2011-08-11 17:28:00,4.13,,United Kingdom
563094,22294,HEART FILIGREE DOVE  SMALL,48,2011-08-11 17:35:00,1.25,14525,United Kingdom
563094,17003,BROCADE RING PURSE ,36,2011-08-11 17:35:00,0.29,14525,United Kingdom
563094,22295,HEART FILIGREE DOVE LARGE,12,2011-08-11 17:35:00,1.65,14525,United Kingdom
563096,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-08-12 09:10:00,0.85,15544,United Kingdom
563097,23203,JUMBO BAG VINTAGE DOILY ,20,2011-08-12 09:11:00,2.08,17642,United Kingdom
563098,23253,16 PIECE CUTLERY SET PANTRY DESIGN,6,2011-08-12 09:14:00,15.95,14911,EIRE
563100,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-12 09:57:00,12.75,12381,Norway
563104,23332,IVORY WICKER HEART LARGE,12,2011-08-12 10:13:00,1.65,13888,United Kingdom
563169,23296,SET OF 6 TEA TIME BAKING CASES,16,2011-08-12 12:42:00,1.25,14911,EIRE
563170,84976,RECTANGULAR SHAPED MIRROR,12,2011-08-12 12:44:00,0.79,18237,United Kingdom
563175,23049,RECYCLED ACAPULCO MAT RED,6,2011-08-12 14:02:00,8.25,14855,United Kingdom
563180,71053,WHITE METAL LANTERN,8,2011-08-12 14:25:00,3.75,16209,United Kingdom
563184,84522,PINK PARTY SUNGLASSES,1,2011-08-12 14:50:00,1.95,17516,United Kingdom
563189,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-12 15:22:00,0.55,12682,France
563193,79066K,RETRO MOD TRAY,1,2011-08-12 16:30:00,1.63,,United Kingdom
563193,21207,SKULL AND CROSSBONES  GARLAND ,6,2011-08-12 16:30:00,1.65,,United Kingdom
563193,22398,MAGNETS PACK OF 4 SWALLOWS,1,2011-08-12 16:30:00,2.46,,United Kingdom
563193,20977,36 PENCILS TUBE WOODLAND,1,2011-08-12 16:30:00,2.46,,United Kingdom
563193,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-08-12 16:30:00,1.63,,United Kingdom
563195,22268,DECORATION SITTING BUNNY,1,2011-08-12 16:36:00,0.63,,United Kingdom
563195,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-08-12 16:36:00,1.63,,United Kingdom
563195,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-12 16:36:00,4.13,,United Kingdom
563194,21794,CLASSIC FRENCH STYLE BASKET NATURAL,10,2011-08-12 16:36:00,2.00,17858,United Kingdom
563195,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-08-12 16:36:00,1.25,,United Kingdom
563195,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1,2011-08-12 16:36:00,5.79,,United Kingdom
563195,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-08-12 16:36:00,2.46,,United Kingdom
563195,22979,PANTRY WASHING UP BRUSH,1,2011-08-12 16:36:00,3.29,,United Kingdom
563201,22991,GIRAFFE WOODEN RULER,2,2011-08-14 10:52:00,1.95,13838,United Kingdom
563205,22271,FELTCRAFT DOLL ROSIE,1,2011-08-14 12:03:00,2.95,14040,United Kingdom
563205,22492,MINI PAINT SET VINTAGE ,36,2011-08-14 12:03:00,0.65,14040,United Kingdom
563208,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,2011-08-14 12:12:00,2.89,14040,United Kingdom
563209,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-08-14 12:23:00,1.45,13527,United Kingdom
563210,37340,MULTICOLOUR SPRING FLOWER MUG,6,2011-08-14 12:27:00,0.39,16466,United Kingdom
563211,22997,TRAVEL CARD WALLET UNION JACK,24,2011-08-14 12:33:00,0.42,17049,United Kingdom
563215,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-08-14 12:56:00,0.85,15683,United Kingdom
563214,22355,CHARLOTTE BAG SUKI DESIGN,4,2011-08-14 12:56:00,0.85,16370,United Kingdom
563214,85099B,JUMBO BAG RED RETROSPOT,5,2011-08-14 12:56:00,2.08,16370,United Kingdom
563214,22644,CERAMIC CHERRY CAKE MONEY BANK,2,2011-08-14 12:56:00,1.45,16370,United Kingdom
563215,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-08-14 12:56:00,4.95,15683,United Kingdom
563216,79321,CHILLI LIGHTS,3,2011-08-14 13:14:00,5.75,17841,United Kingdom
563216,22705,WRAP GREEN PEARS ,25,2011-08-14 13:14:00,0.42,17841,United Kingdom
563216,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-08-14 13:14:00,2.08,17841,United Kingdom
563216,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-08-14 13:14:00,3.29,17841,United Kingdom
563227,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,48,2011-08-14 15:33:00,1.25,14301,United Kingdom
563227,23077,DOUGHNUT LIP GLOSS ,40,2011-08-14 15:33:00,1.25,14301,United Kingdom
563236,15056N,EDWARDIAN PARASOL NATURAL,2,2011-08-15 09:45:00,5.95,17252,United Kingdom
563237,51014L,"FEATHER PEN,LIGHT PINK",24,2011-08-15 09:57:00,0.39,14321,United Kingdom
563239,22429,ENAMEL MEASURING JUG CREAM,1,2011-08-15 10:02:00,4.25,15048,United Kingdom
563241,22704,WRAP RED APPLES ,25,2011-08-15 10:22:00,0.42,12758,Portugal
563241,16161U,WRAP SUKI AND FRIENDS,50,2011-08-15 10:22:00,0.42,12758,Portugal
563241,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-08-15 10:22:00,0.85,12758,Portugal
563246,22630,DOLLY GIRL LUNCH BOX,12,2011-08-15 10:57:00,1.95,13089,United Kingdom
563247,23330,DECORATIVE WICKER HEART MEDIUM,36,2011-08-15 10:59:00,1.25,13089,United Kingdom
563248,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-08-15 11:30:00,8.25,14702,United Kingdom
563252,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-08-15 11:59:00,2.55,17655,United Kingdom
563253,22379,RECYCLING BAG RETROSPOT ,10,2011-08-15 12:04:00,2.10,15218,United Kingdom
563253,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2011-08-15 12:04:00,1.25,15218,United Kingdom
563256,23199,JUMBO BAG APPLES,10,2011-08-15 12:07:00,2.08,18143,United Kingdom
563255,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-08-15 12:07:00,0.83,14527,United Kingdom
563262,71270,PHOTO CLIP LINE,6,2011-08-15 12:44:00,1.25,15311,United Kingdom
563262,21467,CHERRY CROCHET FOOD COVER,1,2011-08-15 12:44:00,3.75,15311,United Kingdom
563264,22673,FRENCH GARDEN SIGN BLUE METAL,12,2011-08-15 12:46:00,1.25,13720,United Kingdom
563288,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-08-15 12:53:00,1.65,12656,France
563328,82580,BATHROOM METAL SIGN,1,2011-08-15 13:07:00,0.55,14606,United Kingdom
563345,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-08-15 13:22:00,1.45,12619,Germany
563348,21745,GAOLERS KEYS DECORATIVE GARDEN ,24,2011-08-15 13:48:00,3.39,13078,United Kingdom
563348,22728,ALARM CLOCK BAKELIKE PINK,8,2011-08-15 13:48:00,3.75,13078,United Kingdom
563354,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-08-15 14:35:00,9.95,15271,United Kingdom
563355,23203,JUMBO BAG VINTAGE DOILY ,10,2011-08-15 14:39:00,2.08,14156,EIRE
563358,21332,MOROCCAN BEATEN METAL MIRROR,3,2011-08-15 14:51:00,3.95,17858,United Kingdom
563361,82578,KITCHEN METAL SIGN,24,2011-08-15 15:17:00,0.55,15315,United Kingdom
563361,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-15 15:17:00,0.65,15315,United Kingdom
563362,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-08-15 16:13:00,0.42,15114,United Kingdom
563367,22625,RED KITCHEN SCALES,8,2011-08-16 08:58:00,8.50,16133,United Kingdom
563368,20725,LUNCH BAG RED RETROSPOT,10,2011-08-16 09:00:00,1.65,13995,United Kingdom
563369,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-08-16 09:25:00,1.25,13394,United Kingdom
563384,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-08-16 10:52:00,0.85,17315,United Kingdom
563404,23010,CIRCUS PARADE BABY GIFT SET,2,2011-08-16 11:04:00,16.95,16303,United Kingdom
563404,20985,HEART CALCULATOR,12,2011-08-16 11:04:00,1.25,16303,United Kingdom
563425,23300,GARDENERS KNEELING PAD CUP OF TEA ,48,2011-08-16 11:37:00,1.45,15140,United Kingdom
563427,21788,KIDS RAIN MAC BLUE,2,2011-08-16 11:40:00,0.85,16470,United Kingdom
563429,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-08-16 11:48:00,0.65,13999,United Kingdom
563429,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-16 11:48:00,1.65,13999,United Kingdom
563431,20719,WOODLAND CHARLOTTE BAG,10,2011-08-16 12:00:00,0.85,16266,United Kingdom
563432,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-08-16 12:12:00,1.65,16713,United Kingdom
563432,22467,GUMBALL COAT RACK,2,2011-08-16 12:12:00,2.55,16713,United Kingdom
563439,84989a,75 GREEN FAIRY CAKE CASES,1,2011-08-16 13:05:00,2.08,,United Kingdom
563440,21179,NO JUNK MAIL METAL SIGN,24,2011-08-16 13:12:00,0.39,13189,United Kingdom
563440,21642,ASSORTED TUTTI FRUTTI PEN,24,2011-08-16 13:12:00,0.29,13189,United Kingdom
563441,23322,LARGE WHITE HEART OF WICKER,2,2011-08-16 13:13:00,2.95,13140,United Kingdom
563442,21465,PINK FLOWER CROCHET FOOD COVER,6,2011-08-16 13:25:00,3.75,17637,United Kingdom
563443,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,6,2011-08-16 13:26:00,2.55,12641,Sweden
563444,22093,MOTORING TISSUE BOX,8,2011-08-16 13:50:00,0.39,16033,United Kingdom
563476,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-16 15:22:00,1.65,17682,United Kingdom
563477,23171,REGENCY TEA PLATE GREEN ,4,2011-08-16 15:39:00,1.65,17097,Spain
563477,23290,SPACEBOY CHILDRENS BOWL,1,2011-08-16 15:39:00,1.25,17097,Spain
563482,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,2011-08-16 15:54:00,4.15,17097,Spain
563498,23288,GREEN VINTAGE SPOT BEAKER,8,2011-08-16 16:17:00,0.85,17719,United Kingdom
563498,23342,MINT DINER WALL CLOCK,4,2011-08-16 16:17:00,8.50,17719,United Kingdom
563500,82551,LAUNDRY 15C METAL SIGN,6,2011-08-16 17:25:00,1.45,15856,United Kingdom
563500,79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",12,2011-08-16 17:25:00,0.29,15856,United Kingdom
563502,22044,CHRISTMAS CARD STACK OF PRESENTS,24,2011-08-17 08:50:00,0.42,12722,France
563502,23269,SET OF 2 CERAMIC CHRISTMAS TREES,12,2011-08-17 08:50:00,1.45,12722,France
563503,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-08-17 09:05:00,0.39,16488,United Kingdom
563508,22668,PINK BABY BUNTING,5,2011-08-17 10:27:00,2.95,16133,United Kingdom
563532,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-08-17 11:04:00,1.79,17511,United Kingdom
563533,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-08-17 11:14:00,0.79,16241,United Kingdom
563538,21670,BLUE SPOT CERAMIC DRAWER KNOB,2,2011-08-17 11:48:00,1.25,17841,United Kingdom
563538,79321,CHILLI LIGHTS,3,2011-08-17 11:48:00,5.75,17841,United Kingdom
563538,23207,LUNCH BAG ALPHABET DESIGN,1,2011-08-17 11:48:00,1.65,17841,United Kingdom
